data,mes,classificacaoRisco,quantidade,ano,mesAux
2020-03-25,3,VERDE,193,2020,Mar/2020
2020-03-25,3,AMARELO,78,2020,Mar/2020
2020-03-25,3,LARANJA,34,2020,Mar/2020
2020-03-25,3,VERMELHO,3,2020,Mar/2020
2020-03-25,3,NAO CLASSIFICADO,1,2020,Mar/2020
2020-03-25,3,NAO CLASSIFICADO,37,2020,Mar/2020
2020-03-26,3,BRANCO,3,2020,Mar/2020
2020-03-26,3,AZUL,2,2020,Mar/2020
2020-03-26,3,VERDE,215,2020,Mar/2020
2020-03-26,3,AMARELO,77,2020,Mar/2020
2020-03-26,3,LARANJA,75,2020,Mar/2020
2020-03-26,3,NAO CLASSIFICADO,40,2020,Mar/2020
2020-03-27,3,AZUL,3,2020,Mar/2020
2020-03-27,3,VERDE,175,2020,Mar/2020
2020-03-27,3,AMARELO,53,2020,Mar/2020
2020-03-27,3,LARANJA,50,2020,Mar/2020
2020-03-27,3,NAO CLASSIFICADO,15,2020,Mar/2020
2020-03-28,3,BRANCO,3,2020,Mar/2020
2020-03-28,3,AZUL,2,2020,Mar/2020
2020-03-28,3,VERDE,120,2020,Mar/2020
2020-03-28,3,AMARELO,62,2020,Mar/2020
2020-03-28,3,LARANJA,53,2020,Mar/2020
2020-03-28,3,VERMELHO,5,2020,Mar/2020
2020-03-28,3,NAO CLASSIFICADO,2,2020,Mar/2020
2020-03-29,3,BRANCO,2,2020,Mar/2020
2020-03-29,3,VERDE,159,2020,Mar/2020
2020-03-29,3,AMARELO,83,2020,Mar/2020
2020-03-29,3,LARANJA,45,2020,Mar/2020
2020-03-29,3,VERMELHO,3,2020,Mar/2020
2020-03-29,3,NAO CLASSIFICADO,12,2020,Mar/2020
2020-03-30,3,BRANCO,1,2020,Mar/2020
2020-03-30,3,VERDE,161,2020,Mar/2020
2020-03-30,3,AMARELO,65,2020,Mar/2020
2020-03-30,3,LARANJA,54,2020,Mar/2020
2020-03-30,3,NAO CLASSIFICADO,39,2020,Mar/2020
2020-03-30,3,NAO CLASSIFICADO,11,2020,Mar/2020
2020-03-31,3,BRANCO,10,2020,Mar/2020
2020-03-31,3,AZUL,1,2020,Mar/2020
2020-03-31,3,VERDE,173,2020,Mar/2020
2020-03-31,3,AMARELO,54,2020,Mar/2020
2020-03-31,3,LARANJA,55,2020,Mar/2020
2020-03-31,3,VERMELHO,1,2020,Mar/2020
2020-03-31,3,NAO CLASSIFICADO,57,2020,Mar/2020
2020-04-01,4,BRANCO,2,2020,Abr/2020
2020-04-01,4,VERDE,154,2020,Abr/2020
2020-04-01,4,AMARELO,54,2020,Abr/2020
2020-04-01,4,LARANJA,57,2020,Abr/2020
2020-04-01,4,NAO CLASSIFICADO,15,2020,Abr/2020
2020-04-01,4,NAO CLASSIFICADO,1,2020,Abr/2020
2020-04-02,4,VERDE,133,2020,Abr/2020
2020-04-02,4,AMARELO,45,2020,Abr/2020
2020-04-02,4,LARANJA,36,2020,Abr/2020
2020-04-02,4,VERMELHO,5,2020,Abr/2020
2020-04-02,4,NAO CLASSIFICADO,19,2020,Abr/2020
2020-04-02,4,NAO CLASSIFICADO,1,2020,Abr/2020
2020-04-03,4,BRANCO,2,2020,Abr/2020
2020-04-03,4,VERDE,245,2020,Abr/2020
2020-04-03,4,AMARELO,68,2020,Abr/2020
2020-04-03,4,LARANJA,65,2020,Abr/2020
2020-04-03,4,VERMELHO,1,2020,Abr/2020
2020-04-03,4,NAO CLASSIFICADO,2,2020,Abr/2020
2020-04-03,4,NAO CLASSIFICADO,18,2020,Abr/2020
2020-04-04,4,BRANCO,4,2020,Abr/2020
2020-04-04,4,VERDE,143,2020,Abr/2020
2020-04-04,4,AMARELO,51,2020,Abr/2020
2020-04-04,4,LARANJA,27,2020,Abr/2020
2020-04-04,4,VERMELHO,5,2020,Abr/2020
2020-04-04,4,NAO CLASSIFICADO,4,2020,Abr/2020
2020-04-04,4,NAO CLASSIFICADO,23,2020,Abr/2020
2020-04-05,4,BRANCO,5,2020,Abr/2020
2020-04-05,4,AZUL,3,2020,Abr/2020
2020-04-05,4,VERDE,152,2020,Abr/2020
2020-04-05,4,AMARELO,53,2020,Abr/2020
2020-04-05,4,LARANJA,94,2020,Abr/2020
2020-04-05,4,VERMELHO,3,2020,Abr/2020
2020-04-05,4,NAO CLASSIFICADO,10,2020,Abr/2020
2020-04-05,4,NAO CLASSIFICADO,2,2020,Abr/2020
2020-04-06,4,BRANCO,12,2020,Abr/2020
2020-04-06,4,VERDE,229,2020,Abr/2020
2020-04-06,4,AMARELO,92,2020,Abr/2020
2020-04-06,4,LARANJA,58,2020,Abr/2020
2020-04-06,4,VERMELHO,8,2020,Abr/2020
2020-04-06,4,NAO CLASSIFICADO,34,2020,Abr/2020
2020-04-06,4,NAO CLASSIFICADO,1,2020,Abr/2020
2020-04-07,4,BRANCO,2,2020,Abr/2020
2020-04-07,4,AZUL,3,2020,Abr/2020
2020-04-07,4,VERDE,177,2020,Abr/2020
2020-04-07,4,AMARELO,57,2020,Abr/2020
2020-04-07,4,LARANJA,37,2020,Abr/2020
2020-04-07,4,VERMELHO,2,2020,Abr/2020
2020-04-07,4,NAO CLASSIFICADO,59,2020,Abr/2020
2020-04-08,4,BRANCO,3,2020,Abr/2020
2020-04-08,4,VERDE,207,2020,Abr/2020
2020-04-08,4,AMARELO,82,2020,Abr/2020
2020-04-08,4,LARANJA,43,2020,Abr/2020
2020-04-08,4,NAO CLASSIFICADO,3,2020,Abr/2020
2020-04-08,4,NAO CLASSIFICADO,26,2020,Abr/2020
2020-04-09,4,BRANCO,1,2020,Abr/2020
2020-04-09,4,AZUL,5,2020,Abr/2020
2020-04-09,4,VERDE,149,2020,Abr/2020
2020-04-09,4,AMARELO,51,2020,Abr/2020
2020-04-09,4,LARANJA,35,2020,Abr/2020
2020-04-09,4,NAO CLASSIFICADO,26,2020,Abr/2020
2020-04-09,4,NAO CLASSIFICADO,1,2020,Abr/2020
2020-04-10,4,BRANCO,6,2020,Abr/2020
2020-04-10,4,AZUL,2,2020,Abr/2020
2020-04-10,4,VERDE,226,2020,Abr/2020
2020-04-10,4,AMARELO,70,2020,Abr/2020
2020-04-10,4,LARANJA,51,2020,Abr/2020
2020-04-10,4,NAO CLASSIFICADO,4,2020,Abr/2020
2020-04-10,4,NAO CLASSIFICADO,40,2020,Abr/2020
2020-04-11,4,BRANCO,2,2020,Abr/2020
2020-04-11,4,VERDE,132,2020,Abr/2020
2020-04-11,4,AMARELO,61,2020,Abr/2020
2020-04-11,4,LARANJA,57,2020,Abr/2020
2020-04-11,4,VERMELHO,4,2020,Abr/2020
2020-04-11,4,NAO CLASSIFICADO,6,2020,Abr/2020
2020-04-12,4,BRANCO,2,2020,Abr/2020
2020-04-12,4,VERDE,154,2020,Abr/2020
2020-04-12,4,AMARELO,66,2020,Abr/2020
2020-04-12,4,LARANJA,48,2020,Abr/2020
2020-04-12,4,VERMELHO,6,2020,Abr/2020
2020-04-12,4,NAO CLASSIFICADO,39,2020,Abr/2020
2020-04-13,4,BRANCO,7,2020,Abr/2020
2020-04-13,4,VERDE,366,2020,Abr/2020
2020-04-13,4,AMARELO,125,2020,Abr/2020
2020-04-13,4,LARANJA,51,2020,Abr/2020
2020-04-13,4,VERMELHO,6,2020,Abr/2020
2020-04-13,4,NAO CLASSIFICADO,26,2020,Abr/2020
2020-04-13,4,NAO CLASSIFICADO,4,2020,Abr/2020
2020-04-14,4,BRANCO,6,2020,Abr/2020
2020-04-14,4,AZUL,2,2020,Abr/2020
2020-04-14,4,VERDE,272,2020,Abr/2020
2020-04-14,4,AMARELO,136,2020,Abr/2020
2020-04-14,4,LARANJA,54,2020,Abr/2020
2020-04-14,4,NAO CLASSIFICADO,3,2020,Abr/2020
2020-04-14,4,NAO CLASSIFICADO,82,2020,Abr/2020
2020-04-15,4,BRANCO,13,2020,Abr/2020
2020-04-15,4,AZUL,1,2020,Abr/2020
2020-04-15,4,VERDE,301,2020,Abr/2020
2020-04-15,4,AMARELO,108,2020,Abr/2020
2020-04-15,4,LARANJA,100,2020,Abr/2020
2020-04-15,4,VERMELHO,12,2020,Abr/2020
2020-04-15,4,NAO CLASSIFICADO,58,2020,Abr/2020
2020-04-15,4,NAO CLASSIFICADO,1,2020,Abr/2020
2020-04-16,4,BRANCO,3,2020,Abr/2020
2020-04-16,4,AZUL,3,2020,Abr/2020
2020-04-16,4,VERDE,334,2020,Abr/2020
2020-04-16,4,AMARELO,114,2020,Abr/2020
2020-04-16,4,LARANJA,62,2020,Abr/2020
2020-04-16,4,NAO CLASSIFICADO,2,2020,Abr/2020
2020-04-16,4,NAO CLASSIFICADO,74,2020,Abr/2020
2020-04-17,4,BRANCO,1,2020,Abr/2020
2020-04-17,4,AZUL,1,2020,Abr/2020
2020-04-17,4,VERDE,364,2020,Abr/2020
2020-04-17,4,AMARELO,166,2020,Abr/2020
2020-04-17,4,LARANJA,119,2020,Abr/2020
2020-04-17,4,VERMELHO,13,2020,Abr/2020
2020-04-17,4,NAO CLASSIFICADO,43,2020,Abr/2020
2020-04-18,4,BRANCO,2,2020,Abr/2020
2020-04-18,4,AZUL,1,2020,Abr/2020
2020-04-18,4,VERDE,245,2020,Abr/2020
2020-04-18,4,AMARELO,82,2020,Abr/2020
2020-04-18,4,LARANJA,76,2020,Abr/2020
2020-04-18,4,VERMELHO,2,2020,Abr/2020
2020-04-18,4,NAO CLASSIFICADO,1,2020,Abr/2020
2020-04-18,4,NAO CLASSIFICADO,68,2020,Abr/2020
2020-04-19,4,BRANCO,13,2020,Abr/2020
2020-04-19,4,VERDE,323,2020,Abr/2020
2020-04-19,4,AMARELO,114,2020,Abr/2020
2020-04-19,4,LARANJA,129,2020,Abr/2020
2020-04-19,4,VERMELHO,5,2020,Abr/2020
2020-04-19,4,NAO CLASSIFICADO,29,2020,Abr/2020
2020-04-19,4,NAO CLASSIFICADO,4,2020,Abr/2020
2020-04-20,4,BRANCO,5,2020,Abr/2020
2020-04-20,4,AZUL,1,2020,Abr/2020
2020-04-20,4,VERDE,331,2020,Abr/2020
2020-04-20,4,AMARELO,168,2020,Abr/2020
2020-04-20,4,LARANJA,131,2020,Abr/2020
2020-04-20,4,VERMELHO,14,2020,Abr/2020
2020-04-20,4,NAO CLASSIFICADO,1,2020,Abr/2020
2020-04-20,4,NAO CLASSIFICADO,57,2020,Abr/2020
2020-04-21,4,BRANCO,4,2020,Abr/2020
2020-04-21,4,AZUL,3,2020,Abr/2020
2020-04-21,4,VERDE,307,2020,Abr/2020
2020-04-21,4,AMARELO,162,2020,Abr/2020
2020-04-21,4,LARANJA,164,2020,Abr/2020
2020-04-21,4,VERMELHO,32,2020,Abr/2020
2020-04-21,4,NAO CLASSIFICADO,68,2020,Abr/2020
2020-04-21,4,NAO CLASSIFICADO,5,2020,Abr/2020
2020-04-22,4,BRANCO,7,2020,Abr/2020
2020-04-22,4,VERDE,288,2020,Abr/2020
2020-04-22,4,AMARELO,218,2020,Abr/2020
2020-04-22,4,LARANJA,158,2020,Abr/2020
2020-04-22,4,VERMELHO,15,2020,Abr/2020
2020-04-22,4,NAO CLASSIFICADO,80,2020,Abr/2020
2020-04-22,4,NAO CLASSIFICADO,2,2020,Abr/2020
2020-04-23,4,BRANCO,4,2020,Abr/2020
2020-04-23,4,AZUL,1,2020,Abr/2020
2020-04-23,4,VERDE,402,2020,Abr/2020
2020-04-23,4,AMARELO,187,2020,Abr/2020
2020-04-23,4,LARANJA,133,2020,Abr/2020
2020-04-23,4,VERMELHO,23,2020,Abr/2020
2020-04-23,4,NAO CLASSIFICADO,94,2020,Abr/2020
2020-04-23,4,NAO CLASSIFICADO,6,2020,Abr/2020
2020-04-24,4,BRANCO,4,2020,Abr/2020
2020-04-24,4,AZUL,1,2020,Abr/2020
2020-04-24,4,VERDE,349,2020,Abr/2020
2020-04-24,4,AMARELO,173,2020,Abr/2020
2020-04-24,4,LARANJA,216,2020,Abr/2020
2020-04-24,4,VERMELHO,16,2020,Abr/2020
2020-04-24,4,NAO CLASSIFICADO,5,2020,Abr/2020
2020-04-24,4,NAO CLASSIFICADO,52,2020,Abr/2020
2020-04-25,4,BRANCO,10,2020,Abr/2020
2020-04-25,4,VERDE,391,2020,Abr/2020
2020-04-25,4,AMARELO,172,2020,Abr/2020
2020-04-25,4,LARANJA,140,2020,Abr/2020
2020-04-25,4,VERMELHO,36,2020,Abr/2020
2020-04-25,4,NAO CLASSIFICADO,5,2020,Abr/2020
2020-04-25,4,NAO CLASSIFICADO,39,2020,Abr/2020
2020-04-26,4,BRANCO,29,2020,Abr/2020
2020-04-26,4,AZUL,11,2020,Abr/2020
2020-04-26,4,VERDE,280,2020,Abr/2020
2020-04-26,4,AMARELO,172,2020,Abr/2020
2020-04-26,4,LARANJA,161,2020,Abr/2020
2020-04-26,4,VERMELHO,16,2020,Abr/2020
2020-04-26,4,NAO CLASSIFICADO,6,2020,Abr/2020
2020-04-26,4,NAO CLASSIFICADO,70,2020,Abr/2020
2020-04-27,4,BRANCO,4,2020,Abr/2020
2020-04-27,4,AZUL,3,2020,Abr/2020
2020-04-27,4,VERDE,293,2020,Abr/2020
2020-04-27,4,AMARELO,211,2020,Abr/2020
2020-04-27,4,LARANJA,196,2020,Abr/2020
2020-04-27,4,VERMELHO,35,2020,Abr/2020
2020-04-27,4,NAO CLASSIFICADO,55,2020,Abr/2020
2020-04-27,4,NAO CLASSIFICADO,12,2020,Abr/2020
2020-04-28,4,BRANCO,19,2020,Abr/2020
2020-04-28,4,VERDE,345,2020,Abr/2020
2020-04-28,4,AMARELO,210,2020,Abr/2020
2020-04-28,4,LARANJA,161,2020,Abr/2020
2020-04-28,4,VERMELHO,36,2020,Abr/2020
2020-04-28,4,NAO CLASSIFICADO,72,2020,Abr/2020
2020-04-28,4,NAO CLASSIFICADO,10,2020,Abr/2020
2020-04-29,4,BRANCO,12,2020,Abr/2020
2020-04-29,4,VERDE,283,2020,Abr/2020
2020-04-29,4,AMARELO,188,2020,Abr/2020
2020-04-29,4,LARANJA,308,2020,Abr/2020
2020-04-29,4,VERMELHO,14,2020,Abr/2020
2020-04-29,4,NAO CLASSIFICADO,7,2020,Abr/2020
2020-04-29,4,NAO CLASSIFICADO,91,2020,Abr/2020
2020-04-30,4,BRANCO,12,2020,Abr/2020
2020-04-30,4,AZUL,1,2020,Abr/2020
2020-04-30,4,VERDE,227,2020,Abr/2020
2020-04-30,4,AMARELO,166,2020,Abr/2020
2020-04-30,4,LARANJA,269,2020,Abr/2020
2020-04-30,4,VERMELHO,47,2020,Abr/2020
2020-04-30,4,NAO CLASSIFICADO,63,2020,Abr/2020
2020-04-30,4,NAO CLASSIFICADO,13,2020,Abr/2020
2020-05-01,5,BRANCO,31,2020,Mai/2020
2020-05-01,5,VERDE,387,2020,Mai/2020
2020-05-01,5,AMARELO,191,2020,Mai/2020
2020-05-01,5,LARANJA,229,2020,Mai/2020
2020-05-01,5,VERMELHO,63,2020,Mai/2020
2020-05-01,5,NAO CLASSIFICADO,26,2020,Mai/2020
2020-05-01,5,NAO CLASSIFICADO,7,2020,Mai/2020
2020-05-02,5,BRANCO,9,2020,Mai/2020
2020-05-02,5,VERDE,155,2020,Mai/2020
2020-05-02,5,AMARELO,158,2020,Mai/2020
2020-05-02,5,LARANJA,182,2020,Mai/2020
2020-05-02,5,VERMELHO,34,2020,Mai/2020
2020-05-02,5,NAO CLASSIFICADO,10,2020,Mai/2020
2020-05-02,5,NAO CLASSIFICADO,58,2020,Mai/2020
2020-05-03,5,BRANCO,5,2020,Mai/2020
2020-05-03,5,AZUL,2,2020,Mai/2020
2020-05-03,5,VERDE,92,2020,Mai/2020
2020-05-03,5,AMARELO,132,2020,Mai/2020
2020-05-03,5,LARANJA,158,2020,Mai/2020
2020-05-03,5,VERMELHO,23,2020,Mai/2020
2020-05-03,5,NAO CLASSIFICADO,64,2020,Mai/2020
2020-05-03,5,NAO CLASSIFICADO,9,2020,Mai/2020
2020-05-04,5,BRANCO,18,2020,Mai/2020
2020-05-04,5,AZUL,4,2020,Mai/2020
2020-05-04,5,VERDE,109,2020,Mai/2020
2020-05-04,5,AMARELO,155,2020,Mai/2020
2020-05-04,5,LARANJA,244,2020,Mai/2020
2020-05-04,5,VERMELHO,31,2020,Mai/2020
2020-05-04,5,NAO CLASSIFICADO,66,2020,Mai/2020
2020-05-04,5,NAO CLASSIFICADO,13,2020,Mai/2020
2020-05-05,5,BRANCO,8,2020,Mai/2020
2020-05-05,5,VERDE,84,2020,Mai/2020
2020-05-05,5,AMARELO,112,2020,Mai/2020
2020-05-05,5,LARANJA,277,2020,Mai/2020
2020-05-05,5,VERMELHO,39,2020,Mai/2020
2020-05-05,5,NAO CLASSIFICADO,17,2020,Mai/2020
2020-05-05,5,NAO CLASSIFICADO,38,2020,Mai/2020
2020-05-06,5,BRANCO,12,2020,Mai/2020
2020-05-06,5,VERDE,49,2020,Mai/2020
2020-05-06,5,AMARELO,196,2020,Mai/2020
2020-05-06,5,LARANJA,225,2020,Mai/2020
2020-05-06,5,VERMELHO,57,2020,Mai/2020
2020-05-06,5,NAO CLASSIFICADO,28,2020,Mai/2020
2020-05-06,5,NAO CLASSIFICADO,15,2020,Mai/2020
2020-05-07,5,BRANCO,5,2020,Mai/2020
2020-05-07,5,VERDE,74,2020,Mai/2020
2020-05-07,5,AMARELO,146,2020,Mai/2020
2020-05-07,5,LARANJA,356,2020,Mai/2020
2020-05-07,5,VERMELHO,21,2020,Mai/2020
2020-05-07,5,NAO CLASSIFICADO,11,2020,Mai/2020
2020-05-07,5,NAO CLASSIFICADO,34,2020,Mai/2020
2020-05-08,5,BRANCO,25,2020,Mai/2020
2020-05-08,5,VERDE,68,2020,Mai/2020
2020-05-08,5,AMARELO,85,2020,Mai/2020
2020-05-08,5,LARANJA,249,2020,Mai/2020
2020-05-08,5,VERMELHO,29,2020,Mai/2020
2020-05-08,5,NAO CLASSIFICADO,13,2020,Mai/2020
2020-05-08,5,NAO CLASSIFICADO,38,2020,Mai/2020
2020-05-09,5,BRANCO,18,2020,Mai/2020
2020-05-09,5,VERDE,101,2020,Mai/2020
2020-05-09,5,AMARELO,157,2020,Mai/2020
2020-05-09,5,LARANJA,213,2020,Mai/2020
2020-05-09,5,VERMELHO,25,2020,Mai/2020
2020-05-09,5,NAO CLASSIFICADO,27,2020,Mai/2020
2020-05-09,5,NAO CLASSIFICADO,8,2020,Mai/2020
2020-05-10,5,BRANCO,6,2020,Mai/2020
2020-05-10,5,VERDE,79,2020,Mai/2020
2020-05-10,5,AMARELO,143,2020,Mai/2020
2020-05-10,5,LARANJA,197,2020,Mai/2020
2020-05-10,5,VERMELHO,25,2020,Mai/2020
2020-05-10,5,NAO CLASSIFICADO,17,2020,Mai/2020
2020-05-10,5,NAO CLASSIFICADO,18,2020,Mai/2020
2020-05-11,5,BRANCO,9,2020,Mai/2020
2020-05-11,5,AZUL,4,2020,Mai/2020
2020-05-11,5,VERDE,90,2020,Mai/2020
2020-05-11,5,AMARELO,173,2020,Mai/2020
2020-05-11,5,LARANJA,393,2020,Mai/2020
2020-05-11,5,VERMELHO,60,2020,Mai/2020
2020-05-11,5,NAO CLASSIFICADO,8,2020,Mai/2020
2020-05-11,5,NAO CLASSIFICADO,9,2020,Mai/2020
2020-05-12,5,BRANCO,12,2020,Mai/2020
2020-05-12,5,VERDE,58,2020,Mai/2020
2020-05-12,5,AMARELO,162,2020,Mai/2020
2020-05-12,5,LARANJA,269,2020,Mai/2020
2020-05-12,5,VERMELHO,53,2020,Mai/2020
2020-05-12,5,NAO CLASSIFICADO,21,2020,Mai/2020
2020-05-12,5,NAO CLASSIFICADO,32,2020,Mai/2020
2020-05-13,5,BRANCO,4,2020,Mai/2020
2020-05-13,5,VERDE,67,2020,Mai/2020
2020-05-13,5,AMARELO,191,2020,Mai/2020
2020-05-13,5,LARANJA,257,2020,Mai/2020
2020-05-13,5,VERMELHO,19,2020,Mai/2020
2020-05-13,5,NAO CLASSIFICADO,38,2020,Mai/2020
2020-05-13,5,NAO CLASSIFICADO,10,2020,Mai/2020
2020-05-14,5,BRANCO,18,2020,Mai/2020
2020-05-14,5,VERDE,59,2020,Mai/2020
2020-05-14,5,AMARELO,149,2020,Mai/2020
2020-05-14,5,LARANJA,345,2020,Mai/2020
2020-05-14,5,VERMELHO,57,2020,Mai/2020
2020-05-14,5,NAO CLASSIFICADO,23,2020,Mai/2020
2020-05-14,5,NAO CLASSIFICADO,22,2020,Mai/2020
2020-05-15,5,BRANCO,17,2020,Mai/2020
2020-05-15,5,AZUL,4,2020,Mai/2020
2020-05-15,5,VERDE,32,2020,Mai/2020
2020-05-15,5,AMARELO,164,2020,Mai/2020
2020-05-15,5,LARANJA,230,2020,Mai/2020
2020-05-15,5,VERMELHO,36,2020,Mai/2020
2020-05-15,5,NAO CLASSIFICADO,18,2020,Mai/2020
2020-05-15,5,NAO CLASSIFICADO,25,2020,Mai/2020
2020-05-16,5,BRANCO,6,2020,Mai/2020
2020-05-16,5,VERDE,36,2020,Mai/2020
2020-05-16,5,AMARELO,123,2020,Mai/2020
2020-05-16,5,LARANJA,215,2020,Mai/2020
2020-05-16,5,VERMELHO,11,2020,Mai/2020
2020-05-16,5,NAO CLASSIFICADO,15,2020,Mai/2020
2020-05-16,5,NAO CLASSIFICADO,21,2020,Mai/2020
2020-05-17,5,BRANCO,3,2020,Mai/2020
2020-05-17,5,VERDE,38,2020,Mai/2020
2020-05-17,5,AMARELO,137,2020,Mai/2020
2020-05-17,5,LARANJA,190,2020,Mai/2020
2020-05-17,5,VERMELHO,45,2020,Mai/2020
2020-05-17,5,NAO CLASSIFICADO,10,2020,Mai/2020
2020-05-17,5,NAO CLASSIFICADO,5,2020,Mai/2020
2020-05-18,5,BRANCO,3,2020,Mai/2020
2020-05-18,5,VERDE,47,2020,Mai/2020
2020-05-18,5,AMARELO,175,2020,Mai/2020
2020-05-18,5,LARANJA,257,2020,Mai/2020
2020-05-18,5,VERMELHO,11,2020,Mai/2020
2020-05-18,5,NAO CLASSIFICADO,17,2020,Mai/2020
2020-05-18,5,NAO CLASSIFICADO,16,2020,Mai/2020
2020-05-19,5,BRANCO,5,2020,Mai/2020
2020-05-19,5,VERDE,46,2020,Mai/2020
2020-05-19,5,AMARELO,142,2020,Mai/2020
2020-05-19,5,LARANJA,238,2020,Mai/2020
2020-05-19,5,VERMELHO,11,2020,Mai/2020
2020-05-19,5,NAO CLASSIFICADO,5,2020,Mai/2020
2020-05-19,5,NAO CLASSIFICADO,22,2020,Mai/2020
2020-05-20,5,BRANCO,28,2020,Mai/2020
2020-05-20,5,AZUL,2,2020,Mai/2020
2020-05-20,5,VERDE,56,2020,Mai/2020
2020-05-20,5,AMARELO,72,2020,Mai/2020
2020-05-20,5,LARANJA,144,2020,Mai/2020
2020-05-20,5,VERMELHO,13,2020,Mai/2020
2020-05-20,5,NAO CLASSIFICADO,17,2020,Mai/2020
2020-05-20,5,NAO CLASSIFICADO,16,2020,Mai/2020
2020-05-21,5,BRANCO,9,2020,Mai/2020
2020-05-21,5,VERDE,71,2020,Mai/2020
2020-05-21,5,AMARELO,139,2020,Mai/2020
2020-05-21,5,LARANJA,145,2020,Mai/2020
2020-05-21,5,VERMELHO,15,2020,Mai/2020
2020-05-21,5,NAO CLASSIFICADO,15,2020,Mai/2020
2020-05-21,5,NAO CLASSIFICADO,10,2020,Mai/2020
2020-05-22,5,BRANCO,4,2020,Mai/2020
2020-05-22,5,AZUL,1,2020,Mai/2020
2020-05-22,5,VERDE,57,2020,Mai/2020
2020-05-22,5,AMARELO,63,2020,Mai/2020
2020-05-22,5,LARANJA,135,2020,Mai/2020
2020-05-22,5,VERMELHO,2,2020,Mai/2020
2020-05-22,5,NAO CLASSIFICADO,14,2020,Mai/2020
2020-05-22,5,NAO CLASSIFICADO,10,2020,Mai/2020
2020-05-23,5,AZUL,1,2020,Mai/2020
2020-05-23,5,VERDE,97,2020,Mai/2020
2020-05-23,5,AMARELO,84,2020,Mai/2020
2020-05-23,5,LARANJA,68,2020,Mai/2020
2020-05-23,5,VERMELHO,35,2020,Mai/2020
2020-05-23,5,NAO CLASSIFICADO,6,2020,Mai/2020
2020-05-23,5,NAO CLASSIFICADO,7,2020,Mai/2020
2020-05-24,5,BRANCO,6,2020,Mai/2020
2020-05-24,5,VERDE,86,2020,Mai/2020
2020-05-24,5,AMARELO,67,2020,Mai/2020
2020-05-24,5,LARANJA,59,2020,Mai/2020
2020-05-24,5,VERMELHO,1,2020,Mai/2020
2020-05-24,5,NAO CLASSIFICADO,13,2020,Mai/2020
2020-05-24,5,NAO CLASSIFICADO,3,2020,Mai/2020
2020-05-25,5,BRANCO,8,2020,Mai/2020
2020-05-25,5,VERDE,44,2020,Mai/2020
2020-05-25,5,AMARELO,125,2020,Mai/2020
2020-05-25,5,LARANJA,58,2020,Mai/2020
2020-05-25,5,NAO CLASSIFICADO,7,2020,Mai/2020
2020-05-25,5,NAO CLASSIFICADO,2,2020,Mai/2020
2020-05-26,5,BRANCO,6,2020,Mai/2020
2020-05-26,5,VERDE,63,2020,Mai/2020
2020-05-26,5,AMARELO,103,2020,Mai/2020
2020-05-26,5,LARANJA,102,2020,Mai/2020
2020-05-26,5,VERMELHO,7,2020,Mai/2020
2020-05-26,5,NAO CLASSIFICADO,14,2020,Mai/2020
2020-05-26,5,NAO CLASSIFICADO,4,2020,Mai/2020
2020-05-27,5,BRANCO,1,2020,Mai/2020
2020-05-27,5,AZUL,1,2020,Mai/2020
2020-05-27,5,VERDE,79,2020,Mai/2020
2020-05-27,5,AMARELO,64,2020,Mai/2020
2020-05-27,5,LARANJA,80,2020,Mai/2020
2020-05-27,5,VERMELHO,6,2020,Mai/2020
2020-05-27,5,NAO CLASSIFICADO,6,2020,Mai/2020
2020-05-27,5,NAO CLASSIFICADO,10,2020,Mai/2020
2020-05-28,5,BRANCO,8,2020,Mai/2020
2020-05-28,5,VERDE,146,2020,Mai/2020
2020-05-28,5,AMARELO,75,2020,Mai/2020
2020-05-28,5,LARANJA,55,2020,Mai/2020
2020-05-28,5,VERMELHO,10,2020,Mai/2020
2020-05-28,5,NAO CLASSIFICADO,1,2020,Mai/2020
2020-05-28,5,NAO CLASSIFICADO,13,2020,Mai/2020
2020-05-29,5,BRANCO,10,2020,Mai/2020
2020-05-29,5,VERDE,76,2020,Mai/2020
2020-05-29,5,AMARELO,94,2020,Mai/2020
2020-05-29,5,LARANJA,70,2020,Mai/2020
2020-05-29,5,VERMELHO,17,2020,Mai/2020
2020-05-29,5,NAO CLASSIFICADO,5,2020,Mai/2020
2020-05-29,5,NAO CLASSIFICADO,5,2020,Mai/2020
2020-05-30,5,BRANCO,9,2020,Mai/2020
2020-05-30,5,AZUL,1,2020,Mai/2020
2020-05-30,5,VERDE,68,2020,Mai/2020
2020-05-30,5,AMARELO,73,2020,Mai/2020
2020-05-30,5,LARANJA,46,2020,Mai/2020
2020-05-30,5,VERMELHO,16,2020,Mai/2020
2020-05-30,5,NAO CLASSIFICADO,5,2020,Mai/2020
2020-05-31,5,BRANCO,2,2020,Mai/2020
2020-05-31,5,AZUL,4,2020,Mai/2020
2020-05-31,5,VERDE,69,2020,Mai/2020
2020-05-31,5,AMARELO,57,2020,Mai/2020
2020-05-31,5,LARANJA,41,2020,Mai/2020
2020-05-31,5,VERMELHO,11,2020,Mai/2020
2020-05-31,5,NAO CLASSIFICADO,11,2020,Mai/2020
2020-05-31,5,NAO CLASSIFICADO,3,2020,Mai/2020
2020-06-01,6,BRANCO,4,2020,Jun/2020
2020-06-01,6,AZUL,1,2020,Jun/2020
2020-06-01,6,VERDE,122,2020,Jun/2020
2020-06-01,6,AMARELO,79,2020,Jun/2020
